account_id,customer_age,days_dormant,account_status,account_label
ACC_N2098,55,20,Active,Normal
ACC_N3200,38,8, aCtive ,Normal
ACC_N2461,24,28,Active,Normal
ACC_N1291,26,28,ACTIVE,Normal
ACC_N2335,41,14,ACTIVE,Normal
ACC_N1941,41,6,ACTIVE,Normal
ACC_N2673,40,24,ACTIVE,Normal
ACC_N0243,52,21,ACTIVE,Normal
ACC_N2882,51,27,active,Normal
ACC_N1746,61,4, aCtive ,Normal
ACC_N0636,42,18,Active,Normal
ACC_A0357,45,483,Active,Legitimate_Awakening
ACC_N3430,45,22, aCtive ,Normal
ACC_N3265,52,7,ACTIVE,Normal
ACC_N1154,37,3,ACTIVE,Normal
ACC_N1051,56,19,Active,Normal
ACC_N2925,35,1,ACTIVE,Normal
ACC_N1362,59,20,active,Normal
ACC_N1479,24,27,active,Normal
ACC_N0995,21,10,inactive,Normal
ACC_A0099,48,289,active,Legitimate_Awakening
ACC_N1799,47,17, aCtive ,Normal
ACC_N2411,38,17,INACTIVE,Normal
ACC_N1860,54,7,active,Normal
ACC_N1021,50,16,INACTIVE,Normal
ACC_N0739,59,17,active,Normal
ACC_N3182,34,27,ACTIVE,Normal
ACC_N0847,27,0, aCtive ,Normal
ACC_N2342,49,20,active,Normal
ACC_N0776,24,5, aCtive ,Normal
ACC_N1168,57,15,Active,Normal
ACC_N0426,62,26,Active,Normal
ACC_A0046,29,493,active,Legitimate_Awakening
ACC_N0173,32,19,active,Normal
ACC_A0067,63,496,active,Legitimate_Awakening
ACC_N0252,28,16,Active,Normal
ACC_A0300,21,360, aCtive ,Legitimate_Awakening
ACC_N0888,64,13,Active,Normal
ACC_N0376,26,15,active,Normal
ACC_N3120,20,3,active,Normal
ACC_A0047,39,550,active,Legitimate_Awakening
ACC_N1107,25,24,active,Normal
ACC_N0039,62,20,active,Normal
ACC_N3311,22,17,active,Normal
ACC_N1843,46,20,ACTIVE,Normal
ACC_N3018,34,2,ACTIVE,Normal
ACC_N0086,44,15,ACTIVE,Normal
ACC_N1466,27,21,Active,Normal
ACC_N1762,34,6, aCtive ,Normal
ACC_N2351,29,5,inactive,Normal
ACC_N0726,25,16,active,Normal
ACC_N0156,34,10,ACTIVE,Normal
ACC_N1008,24,11,Active,Normal
ACC_N0183,64,18, aCtive ,Normal
ACC_A0011,25,447,active,Legitimate_Awakening
ACC_A0009,48,519,active,Legitimate_Awakening
ACC_N2380,45,1, aCtive ,Normal
ACC_N0585,38,18, aCtive ,Normal
ACC_N1037,50,12,INACTIVE,Normal
ACC_A0331,53,196,Active,Legitimate_Awakening
ACC_N1693,23,19,ACTIVE,Normal
ACC_N1295,51,16,active,Normal
ACC_A0251,29,325,ACTIVE,Legitimate_Awakening
ACC_N0019,23,12,inactive,Normal
ACC_N0017,42,15,inactive,Normal
ACC_N3259,28,0, aCtive ,Normal
ACC_M022,56,419,active,Dormant_Mule
ACC_N2272,61,19,active,Normal
ACC_N1612,26,27,ACTIVE,Normal
ACC_N0353,22,4,ACTIVE,Normal
ACC_A0131,27,324,active,Legitimate_Awakening
ACC_N1654,53,3,Active,Normal
ACC_N1564,55,18,INACTIVE,Normal
ACC_N1298,23,10,ACTIVE,Normal
ACC_N2693,35,8,active,Normal
ACC_N3478,41,13,ACTIVE,Normal
ACC_N1010,56,24,active,Normal
ACC_N1339,57,12,Active,Normal
ACC_N3379,18,26,Inactive,Normal
ACC_N3092,52,2,active,Normal
ACC_N1250,61,24,ACTIVE,Normal
ACC_N0863,27,6,active,Normal
ACC_N2566,59,1, aCtive ,Normal
ACC_N2114,38,28,active,Normal
ACC_N3072,53,7,active,Normal
ACC_N2295,51,20,active,Normal
ACC_N0014,61,8,active,Normal
ACC_N0286,40,12, aCtive ,Normal
ACC_A0325,47,589,Active,Legitimate_Awakening
ACC_N0365,49,19, aCtive ,Normal
ACC_N3045,26,6,Inactive,Normal
ACC_N3123,33,12,Active,Normal
ACC_N0766,29,25, aCtive ,Normal
ACC_N2385,33,0,ACTIVE,Normal
ACC_N0555,39,24,Active,Normal
ACC_N1189,47,27, aCtive ,Normal
ACC_N1275,58,23,active,Normal
ACC_N0169,60,23, aCtive ,Normal
ACC_N2835,49,1,Active,Normal
ACC_N2113,63,12,ACTIVE,Normal
ACC_N1879,55,11,ACTIVE,Normal
ACC_N2427,52,15,ACTIVE,Normal
ACC_N1439,39,9,active,Normal
ACC_A0142,62,196, aCtive ,Legitimate_Awakening
ACC_N0332,42,0, aCtive ,Normal
ACC_N2870,26,18,ACTIVE,Normal
ACC_N2123,37,10,active,Normal
ACC_M002,18,929,ACTIVE,Dormant_Mule
ACC_N0256,61,10,Active,Normal
ACC_N0482,25,16, aCtive ,Normal
ACC_N1355,24,28,active,Normal
ACC_N0114,54,3,ACTIVE,Normal
ACC_N3407,24,15,active,Normal
ACC_N2714,52,13,Active,Normal
ACC_N2996,26,10,Active,Normal
ACC_N1238,26,24, aCtive ,Normal
ACC_N0373,41,7,INACTIVE,Normal
ACC_N1065,24,13,ACTIVE,Normal
ACC_N1840,64,23,ACTIVE,Normal
ACC_N1555,43,26,ACTIVE,Normal
ACC_N2229,64,13, aCtive ,Normal
ACC_N2447,49,7,Active,Normal
ACC_N0543,44,29,ACTIVE,Normal
ACC_N0293,18,4, aCtive ,Normal
ACC_N1135,34,0, aCtive ,Normal
ACC_N1726,30,18, aCtive ,Normal
ACC_N1034,43,8, aCtive ,Normal
ACC_A0109,52,587, aCtive ,Legitimate_Awakening
ACC_N1645,47,26, aCtive ,Normal
ACC_N3293,34,12,Active,Normal
ACC_N2970,24,8,Inactive,Normal
ACC_N0438,54,4,ACTIVE,Normal
ACC_N2513,150,3,active,Normal
ACC_N2468,47,8,Active,Normal
ACC_N2185,36,9,active,Normal
ACC_N0529,20,2,ACTIVE,Normal
ACC_N0033,35,23,Inactive,Normal
ACC_N2620,34,25,Active,Normal
ACC_N1904,150,19,ACTIVE,Normal
ACC_N3112,24,18,ACTIVE,Normal
ACC_N2190,46,29,active,Normal
ACC_N2231,46,5,active,Normal
ACC_N2603,21,27,ACTIVE,Normal
ACC_A0150,150,237,Active,Legitimate_Awakening
ACC_N1943,57,16, aCtive ,Normal
ACC_N1640,32,19,active,Normal
ACC_N1271,36,23,ACTIVE,Normal
ACC_A0248,58,556,Active,Legitimate_Awakening
ACC_A0140,30,333,Active,Legitimate_Awakening
ACC_N1057,25,25,INACTIVE,Normal
ACC_M051,58,498,active,Dormant_Mule
ACC_N0527,33,2,INACTIVE,Normal
ACC_N0586,44,3,active,Normal
ACC_N0932,18,23, aCtive ,Normal
ACC_N1934,35,16,ACTIVE,Normal
ACC_N1705,52,8,active,Normal
ACC_N2465,56,5, aCtive ,Normal
ACC_N1898,43,16,active,Normal
ACC_N0644,49,26,ACTIVE,Normal
ACC_A0032,52,460,ACTIVE,Legitimate_Awakening
ACC_N2965,38,1, aCtive ,Normal
ACC_N1947,50,17,Active,Normal
ACC_N0937,54,23,ACTIVE,Normal
ACC_N0560,48,8,ACTIVE,Normal
ACC_N3417,48,25,ACTIVE,Normal
ACC_N3048,22,20,ACTIVE,Normal
ACC_N0753,41,0,Active,Normal
ACC_N3017,40,23,ACTIVE,Normal
ACC_N1110,42,11,Active,Normal
ACC_N0378,43,14,active,Normal
ACC_N0874,59,20,Active,Normal
ACC_N3398,38,22,INACTIVE,Normal
ACC_N1131,29,15,active,Normal
ACC_N3291,27,5,Active,Normal
ACC_N1296,46,28,inactive,Normal
ACC_N1031,26,27,Active,Normal
ACC_N2115,30,13,Active,Normal
ACC_N2176,51,21,inactive,Normal
ACC_N1995,46,18,Active,Normal
ACC_N0187,48,8,Active,Normal
ACC_N3433,60,11,Active,Normal
ACC_A0091,55,423, aCtive ,Legitimate_Awakening
ACC_N0253,35,13, aCtive ,Normal
ACC_N0977,32,25, aCtive ,Normal
ACC_N3094,38,25,Active,Normal
ACC_N1405,58,12,active,Normal
ACC_N0096,61,0, aCtive ,Normal
ACC_N3422,44,7,ACTIVE,Normal
ACC_N2066,60,23,ACTIVE,Normal
ACC_N2000,37,22,Active,Normal
ACC_N3392,62,26,active,Normal
ACC_N2330,36,0, aCtive ,Normal
ACC_N3195,61,25,Active,Normal
ACC_N3496,62,5,active,Normal
ACC_A0075,22,316,ACTIVE,Legitimate_Awakening
ACC_N2050,30,13, aCtive ,Normal
ACC_N0481,63,28,Active,Normal
ACC_N1782,150,18,inactive,Normal
ACC_N3214,38,0,Active,Normal
ACC_N2637,43,13,active,Normal
ACC_N0422,60,19,Active,Normal
ACC_N0393,41,26,Active,Normal
ACC_N1551,19,1, aCtive ,Normal
ACC_N1832,33,11,ACTIVE,Normal
ACC_N0348,27,22,ACTIVE,Normal
ACC_N1474,42,3,active,Normal
ACC_N1111,40,4,ACTIVE,Normal
ACC_M024,21,749,active,Dormant_Mule
ACC_N1507,18,6, aCtive ,Normal
ACC_N0610,32,22,active,Normal
ACC_N1006,35,20,ACTIVE,Normal
ACC_N3346,25,24,Active,Normal
ACC_A0136,23,519, aCtive ,Legitimate_Awakening
ACC_N2320,46,4,ACTIVE,Normal
ACC_M026,56,824, aCtive ,Dormant_Mule
ACC_N2571,50,2,active,Normal
ACC_N2396,63,7,ACTIVE,Normal
ACC_N2353,28,3,Active,Normal
ACC_N2309,22,9,Active,Normal
ACC_N1486,34,19,Active,Normal
ACC_N1201,29,20,Active,Normal
ACC_N1755,44,22, aCtive ,Normal
ACC_N0054,22,26,ACTIVE,Normal
ACC_N0825,45,4,Active,Normal
ACC_N1027,46,13,Active,Normal
ACC_M059,44,434,Active,Dormant_Mule
ACC_N0925,24,25,active,Normal
ACC_N1912,34,5,ACTIVE,Normal
ACC_N2554,36,21, aCtive ,Normal
ACC_N1365,52,2,active,Normal
ACC_N2937,23,22,active,Normal
ACC_N0386,62,26, aCtive ,Normal
ACC_N1058,54,0,Active,Normal
ACC_N1980,61,27,Active,Normal
ACC_N1636,54,28,ACTIVE,Normal
ACC_N3127,61,18,Active,Normal
ACC_N1227,32,23,active,Normal
ACC_A0021,25,691,active,Legitimate_Awakening
ACC_N3319,24,18,active,Normal
ACC_N0381,43,2, aCtive ,Normal
ACC_N3084,24,21,Active,Normal
ACC_N0775,50,11,Inactive,Normal
ACC_N2713,34,23,Active,Normal
ACC_N1205,30,4,Active,Normal
ACC_N0818,150,19,ACTIVE,Normal
ACC_N0388,22,3,ACTIVE,Normal
ACC_N3063,33,23,active,Normal
ACC_N3196,40,19,active,Normal
ACC_N2881,25,23, aCtive ,Normal
ACC_A0174,54,569,active,Legitimate_Awakening
ACC_N3327,42,19,Active,Normal
ACC_N0471,34,28,active,Normal
ACC_A0299,54,455,active,Legitimate_Awakening
ACC_N0944,20,0,ACTIVE,Normal
ACC_N2943,33,15,Active,Normal
ACC_N1914,20,11, aCtive ,Normal
ACC_N2286,59,1, aCtive ,Normal
ACC_N2034,34,23, aCtive ,Normal
ACC_N1294,31,9,active,Normal
ACC_N2672,63,20, aCtive ,Normal
ACC_N1176,62,12, aCtive ,Normal
ACC_N1064,54,9, aCtive ,Normal
ACC_N3155,51,23,ACTIVE,Normal
ACC_N3181,26,8,Active,Normal
ACC_N1964,32,2,ACTIVE,Normal
ACC_N2103,56,29,Active,Normal
ACC_N2086,47,15,ACTIVE,Normal
ACC_N3320,47,13,Active,Normal
ACC_N2464,45,21, aCtive ,Normal
ACC_N2502,62,23, aCtive ,Normal
ACC_N2590,54,18, aCtive ,Normal
ACC_A0222,18,305,ACTIVE,Legitimate_Awakening
ACC_N1783,46,23, aCtive ,Normal
ACC_N2753,27,3,active,Normal
ACC_N0231,34,15,inactive,Normal
ACC_N2355,63,22,Active,Normal
ACC_N2798,19,7,ACTIVE,Normal
ACC_N1922,51,29, aCtive ,Normal
ACC_N1038,53,5, aCtive ,Normal
ACC_N0716,22,23,Active,Normal
ACC_N1683,63,26, aCtive ,Normal
ACC_N2777,60,17, aCtive ,Normal
ACC_N0602,55,5,Active,Normal
ACC_N1379,36,26,Active,Normal
ACC_N2497,24,5,active,Normal
ACC_N2057,46,18,active,Normal
ACC_N1821,61,16,Active,Normal
ACC_N1207,50,10,ACTIVE,Normal
ACC_N0779,62,27,active,Normal
ACC_N2041,46,15,Active,Normal
ACC_N0666,31,23, aCtive ,Normal
ACC_N1330,35,6,ACTIVE,Normal
ACC_N1356,28,24, aCtive ,Normal
ACC_N0491,23,19,INACTIVE,Normal
ACC_N3009,27,0, aCtive ,Normal
ACC_N2836,55,26,ACTIVE,Normal
ACC_N2921,56,9,Active,Normal
ACC_N0213,25,0,Active,Normal
ACC_N0509,51,26,ACTIVE,Normal
ACC_N0645,21,16,inactive,Normal
ACC_N3168,59,21, aCtive ,Normal
ACC_N0483,30,19, aCtive ,Normal
ACC_N0976,31,20,ACTIVE,Normal
ACC_N1920,18,13,Active,Normal
ACC_M044,22,431, aCtive ,Dormant_Mule
ACC_N1411,39,5,active,Normal
ACC_A0295,38,680,ACTIVE,Legitimate_Awakening
ACC_N1925,150,2,active,Normal
ACC_N3232,43,27,active,Normal
ACC_A0240,150,522,Active,Legitimate_Awakening
ACC_N2439,57,1,ACTIVE,Normal
ACC_N3210,63,6, aCtive ,Normal
ACC_N1803,33,2, aCtive ,Normal
ACC_N3381,20,23,ACTIVE,Normal
ACC_N2275,60,29,Active,Normal
ACC_A0277,22,436, aCtive ,Legitimate_Awakening
ACC_N1977,44,13, aCtive ,Normal
ACC_N1393,26,3, aCtive ,Normal
ACC_N0168,48,25,Active,Normal
ACC_N1557,19,15,INACTIVE,Normal
ACC_N0470,19,13,INACTIVE,Normal
ACC_N1251,27,27,active,Normal
ACC_N1966,31,19,Active,Normal
ACC_N0031,36,1, aCtive ,Normal
ACC_N0099,63,23,Active,Normal
ACC_N1732,38,25,Active,Normal
ACC_A0057,150,312, aCtive ,Legitimate_Awakening
ACC_N2473,42,10, aCtive ,Normal
ACC_N1150,42,9,Active,Normal
ACC_A0034,22,235,Active,Legitimate_Awakening
ACC_N3010,60,17,Active,Normal
ACC_N1096,19,16,active,Normal
ACC_A0244,37,383,ACTIVE,Legitimate_Awakening
ACC_N2658,21,8,inactive,Normal
ACC_N3365,27,6, aCtive ,Normal
ACC_N2094,64,29,active,Normal
ACC_N0477,63,24,active,Normal
ACC_A0241,32,623,Active,Legitimate_Awakening
ACC_N2517,50,3,ACTIVE,Normal
ACC_N2577,45,12, aCtive ,Normal
ACC_N0845,36,14,active,Normal
ACC_N0558,40,7, aCtive ,Normal
ACC_N0788,18,21,active,Normal
ACC_N2315,41,27, aCtive ,Normal
ACC_A0311,21,381,Active,Legitimate_Awakening
ACC_N2008,59,13,Active,Normal
ACC_N2948,18,26,inactive,Normal
ACC_N2681,43,23,ACTIVE,Normal
ACC_N1589,34,22,Active,Normal
ACC_N2766,25,4,active,Normal
ACC_N1823,44,29,active,Normal
ACC_N0370,19,19,active,Normal
ACC_A0082,150,685,active,Legitimate_Awakening
ACC_N2976,58,7,Active,Normal
ACC_N1302,63,27,Active,Normal
ACC_N1363,44,25,ACTIVE,Normal
ACC_N0956,40,7, aCtive ,Normal
ACC_N1506,33,5,ACTIVE,Normal
ACC_N2634,62,19, aCtive ,Normal
ACC_N0485,43,8,Active,Normal
ACC_N0447,42,23,active,Normal
ACC_N2410,54,1,ACTIVE,Normal
ACC_N2386,37,4,ACTIVE,Normal
ACC_N1274,47,26,Active,Normal
ACC_N3278,37,10, aCtive ,Normal
ACC_N2703,37,5,ACTIVE,Normal
ACC_A0074,40,568, aCtive ,Legitimate_Awakening
ACC_N2325,42,28,ACTIVE,Normal
ACC_N0763,27,1,active,Normal
ACC_N0712,25,29,Active,Normal
ACC_N2509,52,27, aCtive ,Normal
ACC_N2585,51,26,Active,Normal
ACC_N0625,50,23,Active,Normal
ACC_N2541,54,12, aCtive ,Normal
